Word,Subject,voice,Condition,RT
sharpen,601,nz,Music,896
sharpen,623,nz,Silence,866
sharpen,606,nz,Noise,1846
sharpen,617,nz,Silence,904
sharpen,635,nz,Music,942
sharpen,625,nz,Noise,1072
sharpen,618,nz,Music,1044
sharpest,608,nz,Silence,922
sharpest,609,nz,Noise,1372
sharpest,621,nz,Music,1107
sharpest,630,nz,Music,954
sharpest,634,nz,Noise,1007
sharpest,635,nz,Music,1329
sharpest,623,nz,Music,1243
sharpest,613,nz,Silence,1036
sharpest,606,nz,Music,1644
sharpest,601,nz,Noise,1145
sharpest,615,nz,Noise,1193
sharpest,614,nz,Silence,1142
sharpest,625,nz,Music,1191
sharpest,610,nz,Silence,1303
sharpest,604,nz,Silence,960
sharpest,607,nz,Silence,1012
sharpest,631,nz,Music,1258
shorten,637,nz,Music,904
shorten,634,nz,Music,733
shorten,606,nz,Silence,1586
shorten,627,nz,Noise,1125
shorten,619,nz,Silence,949
shorten,612,nz,Noise,1711
shorten,602,nz,Noise,1067
shorten,624,nz,Silence,1148
shorten,629,nz,Music,812
shorten,636,nz,Silence,1322
shorten,622,nz,Music,906
shorten,632,nz,Noise,1187
shorten,617,nz,Silence,1086
shorten,635,nz,Music,1071
slanted,636,nz,Noise,784
slanted,609,nz,Music,869
slanted,614,nz,Noise,1132
slanted,626,nz,Music,934
slanted,629,nz,Silence,848
slanted,637,nz,Noise,791
slanted,615,nz,Noise,1197
slanted,604,nz,Music,767
slanted,608,nz,Noise,804
slanted,632,nz,Silence,991
slanted,631,nz,Noise,861
slanted,630,nz,Music,674
slanted,616,nz,Noise,1012
slanted,622,nz,Noise,1017
slanted,611,nz,Music,1224
slanted,601,nz,Music,853
slanted,633,nz,Noise,1139
slanted,613,nz,Music,952
slanted,602,nz,Silence,1120
slanted,603,nz,Music,1078
slanted,623,nz,Music,943
slotting,606,nz,Noise,1980
slotting,603,nz,Noise,1076
slotting,635,nz,Silence,1298
slotting,633,nz,Silence,1046
slotting,601,nz,Noise,909
slotting,632,nz,Noise,1443
slotting,604,nz,Noise,921
slotting,628,nz,Silence,830
slotting,631,nz,Music,1108
slotting,617,nz,Silence,1278
slotting,612,nz,Noise,1845
slotting,623,nz,Silence,1086
smoky,636,nz,Silence,1422
smoky,625,nz,Noise,1480
smoky,637,nz,Music,834
smoky,632,nz,Noise,1750
smoky,631,nz,Noise,1031
smoky,623,nz,Noise,1052
smoky,612,nz,Music,1200
smoky,627,nz,Silence,1173
smoky,614,nz,Noise,1273
smoky,607,nz,Music,1235
smoky,624,nz,Noise,935
smoky,601,nz,Silence,1067
smoky,603,nz,Music,1041
smoky,606,nz,Noise,1200
smoky,611,nz,Music,1050
smoky,634,nz,Silence,1006
smoky,613,nz,Noise,1192
soaking,623,nz,Music,1012
soaking,616,nz,Music,888
soaking,618,nz,Music,1080
soaking,624,nz,Noise,1061
soaking,614,nz,Noise,1147
soaking,621,nz,Noise,945
soaking,633,nz,Silence,1226
soaking,622,nz,Noise,1061
soaking,603,nz,Noise,931
soaking,630,nz,Music,836
soaking,619,nz,Music,748
soaking,635,nz,Music,1015
soaking,602,nz,Silence,991
soaking,627,nz,Noise,846
soaking,604,nz,Music,780
soaking,613,nz,Silence,913
soaking,620,nz,Noise,772
soaking,636,nz,Noise,843
soaking,632,nz,Music,878
soaking,615,nz,Music,958
soapy,623,nz,Music,950
soapy,621,nz,Music,1244
soapy,629,nz,Music,1152
soapy,635,nz,Noise,1157
soften,612,nz,Noise,910
soften,619,nz,Noise,679
soften,609,nz,Silence,943
soften,601,nz,Silence,857
soften,602,nz,Silence,918
soften,604,nz,Silence,754
soften,625,nz,Noise,963
soften,632,nz,Music,1436
soften,615,nz,Noise,1288
soften,620,nz,Music,860
soften,616,nz,Noise,947
soften,618,nz,Music,837
soften,606,nz,Music,729
soften,637,nz,Noise,704
soften,635,nz,Silence,982
soften,610,nz,Silence,802
soften,628,nz,Noise,830
soften,608,nz,Noise,779
soften,630,nz,Music,860
sorrow,617,nz,Music,816
sorrow,609,nz,Music,986
sorrow,615,nz,Music,946
sorrow,610,nz,Noise,875
sorrow,614,nz,Silence,814
sorrow,619,nz,Silence,786
sorrow,612,nz,Silence,1172
sorrow,624,nz,Music,853
sorrow,633,nz,Music,1006
sorrow,608,nz,Noise,824
sorrow,620,nz,Silence,848
sorrow,616,nz,Silence,941
sorrow,627,nz,Noise,987
sorry,606,nz,Silence,1069
sorry,626,nz,Silence,947
sorry,623,nz,Silence,911
sorry,616,nz,Music,1234
sorry,602,nz,Music,949
sorry,637,nz,Noise,1129
sorry,607,nz,Noise,1103
sorry,620,nz,Music,838
sorry,601,nz,Silence,765
sorry,630,nz,Silence,781
sorry,612,nz,Music,853
sorry,610,nz,Music,876
sorry,604,nz,Noise,844
sorry,608,nz,Music,1165
sorry,622,nz,Noise,968
sorry,633,nz,Noise,1126
sorry,631,nz,Silence,830
sorry,634,nz,Noise,841
sorry,624,nz,Noise,906
sorry,619,nz,Noise,786
sorry,614,nz,Silence,932
spoken,631,nz,Noise,1132
spoken,636,nz,Silence,986
spoken,619,nz,Music,757
spoken,625,nz,Silence,971
spoken,609,nz,Noise,916
spoken,617,nz,Silence,831
spoken,621,nz,Music,869
spoken,635,nz,Silence,1116
spoken,607,nz,Silence,1269
spoken,633,nz,Noise,913
spoken,623,nz,Noise,901
spoken,630,nz,Noise,795
spoken,615,nz,Silence,1341
spoken,634,nz,Music,966
spoken,611,nz,Silence,795
spoken,628,nz,Silence,794
sporty,612,nz,Noise,1166
sporty,603,nz,Noise,986
sporty,606,nz,Silence,1136
sporty,604,nz,Noise,780
sporty,631,nz,Noise,1244
sporty,607,nz,Silence,1091
sporty,619,nz,Silence,1002
sporty,633,nz,Music,917
sporty,614,nz,Music,923
sporty,617,nz,Silence,861
sporty,618,nz,Noise,1145
sporty,622,nz,Music,1002
sporty,627,nz,Noise,1029
sporty,608,nz,Noise,811
sporty,610,nz,Silence,983
squabble,625,nz,Silence,1094
squabble,632,nz,Silence,1048
squabble,616,nz,Silence,1046
squabble,631,nz,Music,1036
squabble,603,nz,Noise,1066
squabble,609,nz,Noise,1126
squabble,610,nz,Noise,1013
squabble,604,nz,Silence,960
squabble,629,nz,Music,999
squabble,635,nz,Silence,1827
squabble,637,nz,Silence,936
staffing,615,nz,Silence,972
staffing,604,nz,Music,1013
staffing,623,nz,Noise,911
staffing,617,nz,Noise,988
staffing,636,nz,Silence,1292
staffing,631,nz,Noise,1326
staffing,603,nz,Music,1100
staffing,624,nz,Silence,1127
stances,604,nz,Music,754
stances,634,nz,Noise,873
stances,623,nz,Silence,1207
stances,635,nz,Noise,1217
stances,603,nz,Music,955
stances,633,nz,Noise,1092
stances,606,nz,Music,1339
stances,601,nz,Music,933
stances,618,nz,Noise,995
stances,610,nz,Silence,911
stances,629,nz,Silence,766
stances,616,nz,Silence,1066
stances,612,nz,Music,1063
stances,607,nz,Music,911
stances,620,nz,Noise,933
stances,626,nz,Noise,974
starving,606,nz,Noise,1761
starving,612,nz,Silence,1003
starving,625,nz,Music,1029
starving,620,nz,Noise,814
starving,603,nz,Silence,739
starving,630,nz,Music,713
starving,604,nz,Music,716
starving,618,nz,Music,1039
starving,624,nz,Silence,839
starving,614,nz,Noise,907
starving,628,nz,Music,565
starving,626,nz,Music,903
starving,636,nz,Noise,986
starving,621,nz,Noise,899
starving,601,nz,Noise,861
starving,627,nz,Noise,984
stopping,619,nz,Music,866
stopping,616,nz,Silence,1104
stopping,618,nz,Music,985
stopping,625,nz,Noise,1090
stopping,630,nz,Silence,806
stopping,614,nz,Noise,1061
stopping,626,nz,Noise,991
stopping,627,nz,Noise,938
stopping,633,nz,Noise,1052
stopping,601,nz,Silence,874
stopping,606,nz,Music,1473
stopping,603,nz,Noise,1455
stopping,613,nz,Music,1108
stronger,614,nz,Music,884
stronger,630,nz,Music,650
stronger,635,nz,Music,907
stronger,601,nz,Noise,735
stronger,621,nz,Noise,805
stronger,629,nz,Silence,698
stronger,607,nz,Noise,992
stronger,636,nz,Noise,856
stronger,632,nz,Noise,975
stronger,609,nz,Silence,843
stronger,628,nz,Music,615
stronger,613,nz,Music,995
stronger,634,nz,Silence,821
thirty,613,nz,Silence,1583
thirty,626,nz,Noise,1026
thirty,627,nz,Silence,1043
thirty,601,nz,Silence,903
thirty,609,nz,Music,1017
thirty,630,nz,Silence,727
thirty,637,nz,Silence,1041
thirty,632,nz,Silence,1047
thirty,623,nz,Silence,895
thirty,612,nz,Music,1064
thirty,624,nz,Noise,1063
thirty,625,nz,Noise,1743
thirty,631,nz,Silence,906
thirty,604,nz,Music,747
thorny,630,nz,Silence,717
thorny,631,nz,Silence,913
thorny,634,nz,Music,778
thorny,632,nz,Noise,1178
thorny,621,nz,Silence,832
thorny,616,nz,Music,918
thorny,623,nz,Music,940
thorny,629,nz,Music,651
thorny,627,nz,Silence,885
thorny,620,nz,Silence,819
thorny,635,nz,Silence,1155
thorny,608,nz,Noise,805
thorny,614,nz,Music,1036
thorny,617,nz,Silence,886
thorny,619,nz,Music,803
thorny,636,nz,Silence,906
thorny,622,nz,Silence,1094
thorny,618,nz,Music,1064
thorny,603,nz,Silence,864
token,630,nz,Music,602
token,631,nz,Silence,855
token,622,nz,Noise,895
token,632,nz,Music,894
token,623,nz,Music,932
token,603,nz,Noise,991
token,612,nz,Silence,763
token,634,nz,Noise,785
token,602,nz,Noise,908
token,613,nz,Noise,948
token,618,nz,Music,949
token,607,nz,Noise,1753
token,624,nz,Music,874
token,635,nz,Silence,1030
token,626,nz,Music,721
token,629,nz,Music,695
trophy,606,nz,Silence,1052
trophy,622,nz,Silence,1031
trophy,621,nz,Noise,737
trophy,629,nz,Silence,660
trophy,636,nz,Music,1033
trophy,631,nz,Music,969
trophy,616,nz,Music,935
trophy,601,nz,Music,762
trophy,625,nz,Noise,806
trophy,604,nz,Music,744
trophy,633,nz,Music,1012
trophy,627,nz,Music,719
trophy,637,nz,Noise,938
trophy,603,nz,Noise,848
trophy,610,nz,Noise,812
waffle,627,nz,Silence,963
waffle,637,nz,Silence,827
waffle,620,nz,Music,715
waffle,608,nz,Silence,816
waffle,617,nz,Silence,1241
waffle,622,nz,Silence,1055
waffle,614,nz,Silence,831
waffle,635,nz,Noise,969
waffle,632,nz,Music,1033
waffle,623,nz,Silence,846
waffle,631,nz,Music,813
waffle,606,nz,Silence,941
waffle,619,nz,Noise,783
waffle,634,nz,Music,758
waffle,613,nz,Music,988
waffle,607,nz,Music,802
waffle,625,nz,Noise,909
waffle,628,nz,Music,737
waffle,629,nz,Music,853
waffle,604,nz,Music,818
waffle,621,nz,Music,757
waffle,616,nz,Noise,1000
waffle,633,nz,Noise,1096
waffle,624,nz,Silence,984
waffle,618,nz,Silence,993
waffle,601,nz,Noise,771
waffle,603,nz,Music,886
warden,637,nz,Music,1008
warden,609,nz,Silence,1150
warden,616,nz,Noise,1400
warden,628,nz,Music,817
warden,618,nz,Noise,1178
warden,612,nz,Silence,1139
warden,620,nz,Music,1455
warden,619,nz,Silence,988
warden,624,nz,Music,1149
warden,635,nz,Noise,1593
warden,617,nz,Music,991
warden,630,nz,Silence,1028
warning,622,nz,Silence,1017
warning,601,nz,Silence,1191
warning,636,nz,Noise,972
warning,618,nz,Noise,842
warning,615,nz,Music,907
warning,626,nz,Music,852
warning,616,nz,Music,776
warning,608,nz,Silence,767
warning,624,nz,Music,778
warning,628,nz,Silence,691
washing,601,nz,Silence,718
washing,624,nz,Noise,620
washing,637,nz,Music,751
washing,632,nz,Silence,779
washing,613,nz,Music,935
washing,607,nz,Noise,1221
washing,634,nz,Noise,640
washing,616,nz,Music,615
washing,628,nz,Noise,668
washing,625,nz,Music,992
washing,612,nz,Music,790
washing,615,nz,Noise,934
washing,602,nz,Music,818
washing,618,nz,Noise,744
washing,630,nz,Silence,856
washing,633,nz,Silence,952
washing,609,nz,Noise,734
washing,619,nz,Silence,656
woken,604,nz,Music,799
woken,620,nz,Music,693
woken,629,nz,Music,613
woken,636,nz,Silence,1179
woken,627,nz,Music,766
woken,607,nz,Silence,982
woken,637,nz,Music,734
woken,614,nz,Noise,751
woken,622,nz,Music,1247
woken,602,nz,Music,1040
woken,609,nz,Silence,684
woken,626,nz,Noise,931
woken,612,nz,Noise,973
woken,628,nz,Noise,758
woken,619,nz,Silence,743
woken,613,nz,Music,1795
woken,624,nz,Silence,747
worsen,633,nz,Music,921
worsen,628,nz,Music,767
worsen,624,nz,Music,876
worsen,609,nz,Music,1322
worsen,615,nz,Silence,1150
worsen,627,nz,Music,932
worsen,603,nz,Silence,913
worsen,629,nz,Silence,815
worsen,620,nz,Silence,1005
worsen,631,nz,Noise,860
worsen,612,nz,Music,849
worsen,634,nz,Music,930
worsen,601,nz,Music,826
worsen,610,nz,Silence,1029
worsen,614,nz,Noise,1098
woven,637,nz,Music,766
woven,603,nz,Music,1011
woven,633,nz,Music,975
woven,619,nz,Silence,783
woven,628,nz,Noise,734
woven,611,nz,Silence,1399
woven,613,nz,Music,1002
woven,625,nz,Music,1496
woven,617,nz,Noise,953
woven,630,nz,Silence,728
woven,616,nz,Silence,997
woven,609,nz,Silence,863
woven,626,nz,Music,1018
woven,636,nz,Music,722
woven,621,nz,Silence,848
woven,607,nz,Noise,960
woven,631,nz,Noise,809
yearning,629,nz,Silence,1153
yearning,624,nz,Music,1271
yearning,637,nz,Noise,1108
yearning,604,nz,Noise,827
yearning,627,nz,Silence,987
yearning,603,nz,Noise,1090
yearning,622,nz,Noise,1038
yearning,635,nz,Silence,1460
yearning,611,nz,Music,1172
yearning,626,nz,Noise,1031
yearning,632,nz,Silence,1037
yearning,625,nz,Music,1297
yearning,631,nz,Silence,809
yearning,606,nz,Music,1101
arming,632,us,Silence,887
arming,621,us,Noise,973
arming,618,us,Noise,1435
arming,629,us,Silence,1010
arming,601,us,Noise,958
arming,608,us,Silence,957
arming,612,us,Silence,1322
arming,603,us,Noise,1018
arming,616,us,Noise,1087
arming,610,us,Music,966
arming,635,us,Noise,912
arming,602,us,Music,1065
arming,626,us,Silence,862
arming,634,us,Music,1095
arty,617,us,Music,849
arty,630,us,Silence,912
arty,621,us,Silence,1626
arty,635,us,Noise,1307
arty,602,us,Music,1171
arty,623,us,Noise,1475
arty,604,us,Noise,1280
arty,607,us,Music,2142
arty,618,us,Music,1031
arty,620,us,Noise,1150
asking,602,us,Noise,1045
asking,618,us,Noise,988
asking,601,us,Noise,789
asking,627,us,Music,845
asking,619,us,Noise,773
asking,614,us,Silence,854
asking,632,us,Silence,732
asking,637,us,Music,692
asking,626,us,Music,1060
asking,612,us,Noise,816
asking,617,us,Music,887
asking,607,us,Silence,994
asking,603,us,Noise,851
asking,610,us,Silence,1028
asking,633,us,Music,966
asking,635,us,Music,981
asking,609,us,Noise,808
asking,623,us,Music,953
asking,620,us,Noise,826
asking,636,us,Silence,870
asking,616,us,Music,767
basket,618,us,Silence,991
basket,629,us,Silence,758
basket,633,us,Silence,965
basket,623,us,Silence,1153
basket,624,us,Noise,1052
basket,634,us,Music,861
basket,604,us,Silence,811
basket,635,us,Music,1301
basket,612,us,Noise,826
basket,631,us,Noise,963
basket,616,us,Music,1181
basket,614,us,Music,906
basket,637,us,Music,1101
basket,615,us,Music,869
basket,610,us,Silence,1281
basket,619,us,Noise,1065
blasting,617,us,Noise,812
blasting,619,us,Silence,1037
blasting,626,us,Silence,967
blasting,601,us,Music,901
blasting,625,us,Silence,1039
blasting,622,us,Silence,907
blasting,624,us,Music,1087
blasting,614,us,Silence,950
blasting,633,us,Silence,1007
blasting,637,us,Noise,897
bloated,613,us,Silence,881
bloated,619,us,Noise,958
bloated,612,us,Noise,2136
bloated,620,us,Noise,857
bloated,610,us,Music,969
bloated,637,us,Silence,755
bloated,602,us,Music,887
bloated,628,us,Noise,743
bloated,625,us,Noise,1229
bloated,630,us,Silence,867
bloated,629,us,Silence,660
bloated,607,us,Noise,1008
bloated,608,us,Silence,715
bloated,617,us,Silence,882
bloated,633,us,Music,1409
bloated,627,us,Music,817
bloated,618,us,Silence,1114
bloated,622,us,Silence,852
bloated,614,us,Noise,977
boating,627,us,Silence,946
boating,613,us,Silence,1092
boating,616,us,Silence,994
boating,637,us,Silence,975
boating,606,us,Noise,1375
boating,623,us,Silence,1564
boating,615,us,Noise,1062
boating,622,us,Music,1324
boxes,603,us,Music,1035
boxes,633,us,Silence,1144
boxes,623,us,Music,1012
boxes,615,us,Silence,1410
boxes,624,us,Music,938
boxes,631,us,Noise,891
boxes,604,us,Noise,800
boxes,621,us,Silence,1161
boxes,612,us,Silence,939
boxes,635,us,Silence,992
boxes,616,us,Music,876
boxes,618,us,Noise,1004
boxes,602,us,Silence,1156
branches,630,us,Noise,703
branches,625,us,Noise,903
branches,607,us,Noise,1552
branches,632,us,Silence,817
branches,601,us,Noise,957
branches,614,us,Music,931
branches,603,us,Music,1227
branches,612,us,Music,1022
branches,636,us,Silence,781
branches,626,us,Noise,941
broken,635,us,Noise,826
broken,606,us,Silence,1176
broken,609,us,Silence,818
broken,634,us,Music,735
broken,630,us,Silence,757
broken,627,us,Noise,781
broken,601,us,Silence,696
broken,607,us,Silence,801
broken,622,us,Silence,789
broken,613,us,Noise,1256
broken,623,us,Silence,758
broken,608,us,Music,724
broken,621,us,Silence,837
broken,603,us,Music,873
broken,618,us,Silence,885
broken,629,us,Silence,663
broken,628,us,Noise,828
broken,633,us,Silence,866
broken,614,us,Silence,773
brothel,614,us,Noise,1311
brothel,627,us,Silence,1029
brothel,624,us,Music,1130
brothel,637,us,Silence,978
brothel,635,us,Noise,1092
brothel,619,us,Noise,787
brothel,611,us,Music,1131
brothel,634,us,Music,975
brothel,618,us,Noise,880
brothel,621,us,Music,1024
brothel,612,us,Noise,962
brothel,629,us,Noise,1003
brothel,632,us,Silence,798
brothel,613,us,Music,964
brothel,615,us,Noise,1365
brothel,623,us,Silence,1109
burden,634,us,Silence,812
burden,607,us,Music,1261
burden,637,us,Music,955
burden,625,us,Music,899
burden,630,us,Silence,767
burden,613,us,Music,903
burden,608,us,Noise,750
burden,622,us,Noise,790
burden,620,us,Noise,831
burden,624,us,Silence,887
burden,636,us,Noise,915
burden,633,us,Music,1101
burden,609,us,Noise,1072
burden,604,us,Noise,941
burden,623,us,Music,893
burden,626,us,Music,1088
burden,603,us,Silence,869
burden,612,us,Music,795
burning,628,us,Music,814
burning,624,us,Silence,847
burning,637,us,Silence,754
burning,630,us,Music,753
burning,618,us,Music,901
burning,610,us,Music,789
burning,625,us,Music,1020
burning,633,us,Silence,1080
burning,631,us,Noise,878
burning,614,us,Noise,1027
burning,627,us,Silence,883
burning,608,us,Music,735
burning,617,us,Silence,721
burning,635,us,Music,1091
burning,621,us,Silence,963
burning,602,us,Noise,941
burning,603,us,Silence,1679
carving,637,us,Silence,766
carving,601,us,Noise,927
carving,618,us,Music,928
carving,612,us,Noise,1052
carving,603,us,Music,1009
carving,622,us,Silence,893
carving,610,us,Silence,978
carving,607,us,Noise,1075
carving,623,us,Noise,895
carving,619,us,Music,853
carving,614,us,Music,1019
carving,632,us,Silence,751
carving,625,us,Noise,1090
carving,635,us,Noise,752
carving,602,us,Music,980
casket,634,us,Music,788
casket,628,us,Music,683
casket,601,us,Noise,1013
casket,630,us,Silence,1084
casket,604,us,Music,660
casket,617,us,Noise,901
casket,613,us,Noise,912
casket,635,us,Noise,969
casket,632,us,Noise,857
casket,637,us,Noise,806
casket,626,us,Silence,923
casket,602,us,Noise,1075
casket,609,us,Silence,915
casket,616,us,Silence,871
casket,612,us,Noise,1010
casket,618,us,Music,889
casting,607,us,Noise,1324
casting,611,us,Music,973
casting,601,us,Music,855
casting,610,us,Noise,1015
casting,603,us,Silence,1123
casting,634,us,Music,895
casting,623,us,Noise,1012
casting,614,us,Noise,1449
casting,608,us,Noise,1157
casting,620,us,Noise,1218
casting,612,us,Music,1123
casting,626,us,Silence,910
casting,602,us,Silence,995
casting,604,us,Music,1030
casting,635,us,Silence,995
casting,636,us,Music,925
casting,631,us,Silence,878
certain,606,us,Music,685
certain,622,us,Silence,963
certain,624,us,Music,969
certain,604,us,Silence,1206
certain,637,us,Silence,1003
certain,617,us,Silence,838
certain,633,us,Noise,961
certain,629,us,Silence,853
certain,627,us,Music,969
certain,612,us,Noise,998
certain,611,us,Noise,981
certain,602,us,Silence,1150
certain,601,us,Noise,870
certain,620,us,Noise,935
certain,623,us,Silence,1013
certain,625,us,Noise,1125
certain,613,us,Noise,1063
certain,619,us,Music,932
chanting,603,us,Silence,1158
chanting,629,us,Music,1316
chanting,607,us,Music,1260
chanting,609,us,Silence,896
chanting,636,us,Music,1279
chanting,621,us,Music,1451
chanting,608,us,Music,859
chanting,612,us,Silence,1247
chanting,616,us,Silence,1060
charming,607,us,Music,889
charming,619,us,Music,600
charming,628,us,Music,642
charming,608,us,Silence,905
charming,604,us,Silence,879
charming,620,us,Silence,866
charming,616,us,Noise,870
charming,617,us,Music,1119
charming,630,us,Noise,719
charming,624,us,Silence,834
charming,632,us,Silence,913
charming,631,us,Noise,757
charming,615,us,Silence,1021
charming,636,us,Silence,828
charming,623,us,Music,952
charming,635,us,Noise,901
charming,634,us,Silence,715
charming,621,us,Silence,1250
charming,637,us,Noise,829
charming,612,us,Noise,776
charming,633,us,Music,913
clasping,612,us,Music,1325
clasping,606,us,Music,1081
clasping,609,us,Silence,1026
clasping,619,us,Silence,959
clasping,623,us,Music,1011
clasping,611,us,Noise,852
clasping,621,us,Silence,1432
clasping,615,us,Music,1129
clasping,630,us,Silence,1049
clasping,629,us,Silence,706
clasping,633,us,Noise,1109
clasping,627,us,Music,1098
clasping,634,us,Silence,1233
clasping,603,us,Noise,1274
clasping,632,us,Noise,900
clasping,635,us,Music,1015
classes,611,us,Noise,1425
classes,629,us,Music,1268
classes,630,us,Noise,974
classes,606,us,Silence,949
classes,610,us,Silence,911
classes,632,us,Silence,910
classes,625,us,Silence,1482
classes,603,us,Noise,1270
classes,604,us,Noise,1269
classes,601,us,Music,988
classes,628,us,Noise,865
classes,614,us,Silence,1524
clothing,610,us,Noise,784
clothing,623,us,Noise,840
clothing,618,us,Silence,1034
clothing,624,us,Music,949
clothing,608,us,Silence,893
clothing,607,us,Noise,1075
clothing,614,us,Noise,817
clothing,611,us,Silence,901
clothing,636,us,Music,860
clothing,637,us,Silence,703
clothing,603,us,Music,866
clothing,632,us,Music,836
clothing,626,us,Noise,922
clothing,625,us,Music,893
clothing,604,us,Silence,622
clothing,627,us,Silence,851
clotted,624,us,Noise,1002
clotted,604,us,Music,622
clotted,622,us,Noise,1303
clotted,606,us,Silence,1185
clotted,632,us,Music,1001
clotted,619,us,Silence,914
clotted,633,us,Silence,1397
clotted,614,us,Silence,1322
clotted,611,us,Silence,1001
clotted,635,us,Noise,1691
clotted,620,us,Music,1390
clotted,602,us,Music,1386
coffee,623,us,Music,818
coffee,631,us,Silence,844
coffee,608,us,Music,703
coffee,632,us,Noise,893
coffee,626,us,Music,637
coffee,609,us,Music,772
coffee,627,us,Music,779
coffee,633,us,Music,947
coffee,615,us,Silence,772
coffee,603,us,Noise,982
coffee,604,us,Music,746
coffee,601,us,Silence,896
coffee,607,us,Music,1163
coffee,602,us,Noise,895
coffee,613,us,Music,953
coffee,617,us,Noise,745
coffee,625,us,Noise,993
coffee,624,us,Silence,921
coffee,634,us,Music,987
coffee,628,us,Music,886
coffee,637,us,Silence,690
coffee,611,us,Noise,1676
coffee,606,us,Silence,733
coffin,633,us,Silence,990
coffin,608,us,Noise,876
coffin,628,us,Silence,614
coffin,620,us,Music,624
coffin,635,us,Noise,845
coffin,619,us,Noise,722
coffin,632,us,Music,962
coffin,604,us,Noise,781
coffin,610,us,Noise,792
coffin,611,us,Silence,867
coffin,609,us,Music,947
coffin,634,us,Noise,854
coffin,626,us,Noise,901
coffin,636,us,Silence,995
coffin,630,us,Music,760
coffin,637,us,Noise,871
coffin,603,us,Silence,1005
coffin,612,us,Noise,796
coffin,631,us,Music,997
coping,629,us,Silence,727
coping,631,us,Silence,793
coping,611,us,Music,1150
coping,607,us,Music,924
coping,609,us,Noise,831
coping,620,us,Silence,817
coping,604,us,Noise,723
coping,614,us,Noise,1221
coping,622,us,Noise,811
coping,624,us,Music,759
coping,615,us,Silence,867
coping,635,us,Silence,920
coping,613,us,Silence,788
coping,617,us,Music,904
coping,616,us,Silence,782
coping,601,us,Music,783
coping,618,us,Music,972
cornet,625,us,Noise,1781
cornet,624,us,Music,1208
cornet,635,us,Noise,927
cornet,617,us,Silence,946
cornet,627,us,Music,1449
cornet,637,us,Noise,828
corpus,613,us,Music,1226
corpus,610,us,Silence,875
corpus,635,us,Silence,1197
corpus,624,us,Silence,1051
corpus,623,us,Noise,1024
corpus,634,us,Noise,826
corpus,636,us,Music,1291
corpus,619,us,Music,1008
corpus,615,us,Music,955
corpus,631,us,Music,1167
corpus,617,us,Noise,1092
corpus,604,us,Noise,1085
corpus,630,us,Music,878
corpus,607,us,Silence,1648
costly,610,us,Silence,1277
costly,616,us,Music,1168
costly,601,us,Silence,968
costly,607,us,Music,1156
costly,637,us,Noise,868
costly,604,us,Music,1006
costly,606,us,Silence,1064
costly,603,us,Music,1067
costly,612,us,Music,814
costly,626,us,Music,1234
costly,621,us,Noise,1308
costly,636,us,Music,858
costly,608,us,Noise,1066
costly,628,us,Noise,1028
costly,633,us,Music,1077
cosy,604,us,Silence,718
cosy,607,us,Silence,1255
cosy,612,us,Music,762
cosy,608,us,Noise,844
cosy,635,us,Music,878
cosy,603,us,Silence,1262
cosy,602,us,Music,980
cosy,614,us,Music,969
cosy,629,us,Noise,1365
cosy,609,us,Music,1009
cosy,610,us,Music,728
cosy,636,us,Noise,1026
cosy,611,us,Silence,828
cosy,621,us,Music,1129
cosy,613,us,Noise,1033
cosy,618,us,Silence,1305
coughing,617,us,Silence,817
coughing,603,us,Silence,1020
coughing,634,us,Silence,952
coughing,621,us,Silence,883
coughing,635,us,Silence,1207
coughing,606,us,Music,694
coughing,620,us,Music,834
coughing,633,us,Noise,1056
coughing,608,us,Noise,984
coughing,631,us,Music,1009
coughing,613,us,Music,920
